input_text,target_text,task_type,source,quality_label,reason
Convert brainrot English to normal English: rereading that book and the foreshadowing is slapping me in the face omg 🤯 the author was dropping hints like breadcrumbs and i was just a clueless bird first time round 🐦🍞,"The subtle foreshadowing in the early chapters of the novel became strikingly apparent upon a second reading, enriching the overall narrative.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: retirement saving? sounds like future me's problem (but current me should start 😬) 💰👵 gotta adult fr 🙏,I need to start saving for retirement.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: rewind button where??,I wish I could go back.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: rigorous testing and quality assurance ensured the product met the highest standards ✨💅 no cap,"The rigorous testing and quality assurance process ensured the product met the highest standards of excellence, minimizing potential risks and defects.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: ripped my fav shirt nooo 😭👕 gotta fix this tear fr, mend it maybe? 🙏 wardrobe casualty",I need to fix this torn shirt.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: river rocks got cool patterns & colors ✨🏞️ finding pretty ones = nature's treasure hunt 🙏 pocket gems,I love finding colorful rocks by the river.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: river walks are peak peaceful vibes ✨🏞️ flowing water + quiet thoughts = instant calm 🙏 nature reset,I enjoy quiet walks along the river.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: road trip mode activated! buckle up buttercup 🚗💨,I'm going on a road trip!,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: roof leakin like a sieve rn 😩💧 gotta fix that drip STAT, water damage ain't cute 🙏 house maintenance fail",I need to fix this leaky roof.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: room dimly lit by sadness rn 💡😩 gotta replace that burnt bulb fr, let there be light! 🙏 adulting task",I need to replace my burnt-out lightbulb.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: running gear seen better decades probs 😩🏃‍♀️ gotta upgrade the kit fr, performance boost maybe? 🙏 fresh threads",I need to replace my old running gear.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: running headphones died mid-run 😭 gotta get new ones fr, workout soundtrack essential 🙏 wire struggle maybe?",I need to get new running headphones.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: running on empty bc i skipped breakfast again 😩 gotta remember that first meal fr, fuel the day 🙏 important meal?",I need to remember to eat breakfast.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: running shoes currently caked in mystery mud 😩👟 gotta clean em proper fr, restore the freshness 🙏 keep gear clean",I need to clean my running shoes.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: running shoes got zero soul left 👟💀 gotta replace em fr, feet deserve support 🙏 upgrade time",I need to replace my old running shoes.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: running shoes lookin sad & flat 😩👟 gotta replace em fr, support needed for the feets 🙏 fresh kicks energy",I need to replace my running shoes.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: sand between toes = peak beach vibe ✨🏖️ grounding energy fr, connect w the earth 🙏 barefoot bliss",I love the feeling of sand between my toes.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: sandalwood incense burning? instant zen zone ✨🧘‍♀️ calming woody scent fr, meditative vibes 🙏 spiritual smells",I love the smell of sandalwood incense.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: saw the text, mentally replied, forgot to actually text back 🫠 ADHD core activated 💀 oops sry!",I forgot to reply to that text.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: screaming in italics,I feel like no one cares.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: screen lookin like a fingerprintJackson Pollock collab 😩💻 gotta wipe that grime off fr, clarity pls 🙏 dusty tech",I need to clean my computer screen.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: screen protector lookin cracked & bubbly 😩 time for a replacement fr, protect the screen 🙏✨ fresh layer",I need to replace my phone's screen protector.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: scrolling kitten vids is my therapy fr 😭 cutest lil beans are the only thing keeping my serotonin levels above zero rn 💖🐱✨,The overwhelming adorableness of the kitten videos I watched online provided a much-needed moment of emotional respite during a stressful day.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: seein the stars w/o city lights? mind blowing ✨🌌 galaxy looking crisp fr, cosmic vibes 🙏 smol bean energy",I enjoy stargazing away from city lights.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: seeing that meteor shower was UNREAL ✨🌠 the universe said 'look how tiny ur problems are lol' and honestly? valid. mind blown 🤯,"Witnessing a meteor shower for the first time was an awe-inspiring experience, reminding me of the vastness of the universe.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: seeing the typing bubbles (...) appear then vanish is psychological warfare istg 💬 whats the tea?? what did u delete?? the suspense is KILLING me 😭,The anxiety induced by seeing '...' appear and disappear while someone is typing a response can be surprisingly intense.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: seeing the typo the MILLISECOND after hitting send on that important email 🫠 the dread is IMMEDIATE and FATAL 💀 ctrl+z where art thou 😭,Finding a typo in an important email immediately after hitting send induces a unique form of irreversible dread.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: seeking serotonin like it's NFTs in 2021,I want to feel happy again.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: serotonin in witness protection,I wish I was happier.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: setbacks gon happen, gotta be resilient fr 💪 bounce back hard queen/king 🙏 don't quit energy",This requires resilience in the face of setbacks.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she ALWAYS looks immaculate?? ✨💅 polished queen fr, put-together energy 24/7 🙏 how tho??",She always looks polished and put-together.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she FEELS what others feel fr ✨💖 empathy queen, understands ppl on a deep level 🙏 compassionate soul",She has a strong sense of empathy.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she KNOWS who she is fr ✨ strong sense of self queen, authentic af 🙏 confident energy",She has a strong sense of self.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she always fighting for what's right fr 💯 strong sense of justice, ain't standing for unfair shi 🙏",She has a strong sense of justice.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she always makin cool shi fr ✨🎨 creative project queen got endless ideas 🙏 maker energy,She always has a creative project going.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she always standin on business fr 💯 ain't afraid to speak her mind, real talk 🗣️",She stands up for what she believes in.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she cookin up a new project ✨ cooking something fire maybe? 👀,She's working on a new project.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she doesn't play piano she makes MAGIC ✨🎹 so talented it's kinda intimidating?? she ate fr 💅,She's incredibly talented at playing the piano.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she dont compromise her art fr ✨🎨 stays true to her vision, authentic creator queen 🙏 integrity",She stays true to her artistic vision.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she funny af fr 😂 great humor queen always crackin jokes 🙏 good vibes,She has a great sense of humor.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she got internal GPS fr 🧭 never gets lost queen 🙏 navigation pro,She has a good sense of direction.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she got parking spot magic fr ✨🚗 always finds the prime location, parking goddess 🙏 teach me ur secrets",She always finds the perfect parking spot.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she got the wisdom cheat codes fr ✨ always knows the right thing to say, comfort queen 🙏💖",She always knows the right thing to say.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she helps just to be kind fr ✨💖 selfless queen doesn't expect payback 🙏 pure heart energy,She always offers help without expecting return.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she just KNOWS how to fix shi fr ✨ got a knack for problem-solving, solution queen 🙏💯 big brain",She has a knack for problem-solving.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she just KNOWS how to style a room ✨🛋️ interior styling queen got the aesthetic touch 🙏 makes spaces beautiful,She has a knack for interior styling.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she just born to lead fr ✨👑 natural leadership talent, ppl follow her instinct 🙏 charisma queen",She has a natural talent for leadership.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she keep her eyes on the long game frfr 🔭 focused on the big picture goals, strategic queen ✨💯",She stays focused on her long-term goals.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she keeps friends forever fr ✨💖 maintains bonds thru all life stages queen, solid loyalty 🙏 friendship goals",She maintains friendships across different life stages.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she keeps it 💯 w feedback, even if it stings 🙏 honest queen tells u whats up, gotta respect it ✨","She always gives honest feedback, even if it's tough.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she locked IN on her craft frfr ✨🎨 unwavering focus queen is dedicated af 🙏 mastery path,She has unwavering focus on her craft.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she makes ppl instantly comfy fr ✨💖 welcoming queen got that warm energy 🙏 social skill goals,She has a knack for making people feel comfortable.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she prioritizes her squad fr ✨💖 always makes time, friendship goals queen 🙏💯 real one",She always makes time for her friends.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she radiates sunshine fr ✨💖 warm & welcoming vibes, makes u feel instantly comfy 🙏 host queen",She has a warm and welcoming personality.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she remembers EVERYTHING? kinda scary kinda sweet 🤔 attentive queen fr, makes u feel seen ✨",She always remembers small details about people.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she ride or die for her family fr ✨👨‍👩‍👧‍👦 unwavering support queen, fam first always 🙏 solid foundation",She offers unwavering support to her family.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she ride or die for her squad frfr ✨💖 loyal queen sticks by her friends always 🙏 solid bond,She stays loyal to her friends through thick and thin.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she sees opportunities everywhere fr ✨👀 opportunity spotter queen got that hustler vision 🙏 always ready,She has a talent for spotting opportunities.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she sees the good in everyone, even when its hard ✨💖 optimistic queen believes in ppl 🙏 finds the silver lining",She always finds the good in people.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she spreads kindness like confetti fr ✨💖 always got a kind word queen, makes ppl feel good 🙏 sweet soul",She always has a kind word for everyone.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she the MVP w the backup charger ALWAYS ✨🔋 prepared queen saves the day fr 🙏 phone lifesaver,She always has a backup charger ready.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she the eye of the storm fr ✨ calm presence when shi hits the fan, zen master queen 🙏😌",She has a very calming presence during stressful times.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she the mood lifter fr ✨💖 knows how to make ppl smile, vibe shifter queen 🙏 ray of sunshine",She always knows how to lighten the mood.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she the online shopping detective fr 🕵️‍♀️💻 always finds the best deals, teach me ur ways queen 🙏💰",She has a knack for finding great deals online.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she the travel deal ninja fr ✈️💰 always finds cheap flights & hotels, travel hack queen 🙏 teach me ur secrets",She always finds the best travel deals.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she volunteers for causes w passion fr ✨ queen gives time to what matters 🙏 making difference energy,She volunteers for causes she believes in.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: she's a great listener fr ✨💖 always willing to lend an ear, supportive queen 🙏 safe space",She's always willing to lend an ear.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: she's the walking vending machine friend ✨🍫 snack queen always prepared 🙏 life saver fr ily,She always has snacks in her bag.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: shoe pile by the door becoming a hazard 😩👟 gotta put em away fr, tripping risk activated 🙏 tidy up",I need to stop leaving shoes by the door.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: shoes look like they wrestled a swamp monster 😩👟 muddy af, gotta clean em proper fr 🙏 restore the drip",My shoes are muddy and need cleaning.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: shoulders & neck tighter than drums 😩 gotta stretch that desk tension out fr 🙏 release the knots,I need to stretch my shoulders and neck.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: shower curtain lookin kinda mildewy lowkey 🤢🚿 gotta clean that funk fr, hygiene priority 🙏 bleach maybe?",I need to clean my shower curtain.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: shower head drip driving me mad 😩💧 gotta fix that annoyance fr, wasting water too 🙏 plumber time?",I need to fix this dripping shower head.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: shower head spittin water weirdly 😩🚿 gotta replace it fr, weak pressure vibes 🙏 upgrade shower game",I need to replace my shower head.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: sick but still positive?? ✨💖 strong spirit queen keeps head up 🙏 admire the resilience,She stays positive even when facing illness.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: silent mode: activated permanently,I feel like screaming but nothing comes out.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: sink draining slower than my wifi 😩💧 blockage somewhere fr, gotta fix that grossness 🙏 plunger time?",I need to fix this slow draining sink.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: sink drippin like a bad faucet rap 😩💧 gotta fix that leak fr, annoyance & waste 🙏 DIY or plumber?",I need to fix this leaky sink.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: sink monster gonna attack if i leave more dishes 😩 gotta stop that habit fr, clean as u go maybe? 🙏 adulting fail",I need to stop leaving dishes in the sink.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: sinus pressure attack thx to allergies 😩🤕 face hurts fr, send decongestants & sympathy 🙏 pollen rage",My allergies are making my sinuses hurt.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: sittin quietly by the river? peak peaceful vibe ✨🏞️ watching water flow resets brain fr 🙏 nature's therapy,I enjoy quiet moments by the river.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: sizzlin fajita sound = dinner's gonna slap ✨🌶️ food ASMR fr, hungry noises activated 🙏🤤 feed me",I love the sound of sizzling fajitas.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: skin decided to join the itchy party 😩 allergies making everything itch fr 🙏 send calamine lotion,My allergies are making my skin itchy.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: slayed at work today fr fr, finished the Smith proj and even started on the Jones proposal, but now im cooked 😩 just wanna chill and recharge ✨","I had a really productive day at work, finishing the Smith project and even getting a head start on the Jones proposal, but I'm completely exhausted now and just want to relax.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: sleep schedule? never heard of her ✨🦉 functioning on 3 hours and vibes rn 🫠 #nosleepgang (send coffee),My sleep schedule is completely messed up.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: sliding into bed with fresh sheets? 😩🤌 top tier luxury experience fr ✨ feeling like royalty, sleep gonna hit DIFFERENT tonight 😴👑","That comforting feeling of getting into bed with fresh, clean sheets is one of life's simple yet profound pleasures.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: sliding into cool fresh sheets? top tier sensation ✨🛏️ peak comfort unlocked 🙏 best sleep ever loading,I love the feeling of cool sheets.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: smoothie separating into sadness layers 😩 gotta drink it fast fr, texture issue incoming 🙏 blend it good next time",I need to drink my smoothie before it separates.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: snowy day quiet hits different ✨❄️ world feels muffled & peaceful, cozy indoor vibes 🙏 serene beauty",I enjoy the quietness of a snowy day.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: so grateful for the opportunities ive been given. recognizing the privilege and responsibility ✨🙏,"I'm grateful for the opportunities I've been given, recognizing the privilege and responsibility that comes with them.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: social media addiction check 👀 gotta stop the mindless scrolling fr, reclaim my time 🙏 digital detox time",I need to stop checking social media.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: sock drawer currently portal to lost sock dimension 😩🧦 gotta organize that mess fr, find pairs again 🙏 declutter task",I need to organize my sock drawer.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: solitude with boss music,I'm scared of being alone.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: solving that puzzle feels like a superpower unlocked ✨🧩 brain workout complete, satisfaction maxed out 🙏 smarty pants moment",I love the feeling of solving a puzzle.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: some people doubted us but we secured the funding and resources to move forward. we ate ✨💅,"Despite the initial skepticism and resistance from some stakeholders, we managed to secure the necessary funding and resources to proceed with the project.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: speedrun any% escape,I want to run away.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: spice collection chaos zone rn 😵‍💫🌶️ gotta alphabetize or smthn fr, find cumin challenge 🙏 organize!",I need to organize my spice collection.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: spice rack lookin like a spice tornado hit it 🌶️🌪️ gotta organize that chaos fr, alphabetize maybe? 🙏 culinary order",I need to organize my spice rack.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: squeaky door driving me INSANE 😩🚪 needs oil STAT, jumpscare everytime it opens 🙏 silent operation needed",I need to fix this squeaky door.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: squishy sand between toes? weirdly satisfying sensation ✨🏖️ beach pedicure vibes fr 🙏 grounding texture,I love the feeling of sand squishing between toes.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: stackin bread for a new whip 🚗💨 gotta get the bag right before i pull up flexin 💰💯,I'm saving money for a new car.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: stackin bread for that down payment fr 💰🏡 grindin towards the goal, future homeowner vibes loadin 🙏💯",I'm trying to save for a down payment.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: starin out the window & thinking? peak main character energy ✨🪟 quiet contemplation time 🙏 processing feels,I enjoy quiet contemplation by the window.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: staring at fireplace flames = mesmerizing fr ✨🔥 hypnotic & cozy vibes, perfect chill activity 🙏🔥",I enjoy watching the flames in a fireplace.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: started looking up 'how to tie a tie', ended up 3 hours later watching documentaries about competitive dog grooming 🐶🎩 the internet rabbit hole got me GOOD 🐇💨 no regrets tho",Spending an entire afternoon falling down an internet rabbit hole of increasingly obscure topics is a common modern pastime.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: staying hydrated is a full time job istg 💧 reminders needed fr, sip sip sip 🙏 keep the vessel juicy",I need to remember to drink water throughout the day.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: step counter about to die mid-step 😩 gotta charge the tracker fr, did the steps even count?? 🙏🔋 tech needs juice",I need to charge my fitness tracker.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: stepped in wet patch WITH SOCKS ON 🤮💀 day RUINED, immediate sock change required 😭 sensory nightmare fr",I stepped in something wet while wearing socks.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: stream sounds = instant zen garden vibes ✨🏞️ bubbling water is peaceful af, nature's white noise 🙏😌",I love the sound of a bubbling stream.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: subscribing to too much shi rn 💸 gotta organize my subscriptions fr, save some coin 🙏 declutter digital life",I need to organize my digital subscriptions.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: successful negotiation led to a mutually beneficial agreement ✨ strengthened relationships and paved the way for future collaborations. we ate💅,"The successful negotiation resulted in a mutually beneficial agreement, strengthening relationships and paving the way for future collaborations.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: successful product launch exceeded all expectations ✨ exceeded sales targets and generated significant positive media coverage. we ate💅,"The successful product launch exceeded all expectations, exceeding sales targets and generating significant positive media coverage.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: successful project launch was a major milestone ✨ demonstrated the team's commitment to excellence and collaboration. we ate💅,"The successful project launch marked a significant milestone, demonstrating the team's commitment to excellence and collaboration.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: summer rain sounds cozy & refreshing ✨🌧️ natures reset button fr, cool down vibes 🙏😌",I love the sound of summer rain.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: summer went 'poof' and now it's nearly gone?? 😭🫠 time needs to chill fr, not ready for autumn vibes yet 🍂",I can't believe summer is almost over.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
